path,filename,archive,market_start,market_end,complete,line_count,book_messages_total,in_window_book_messages,trade_count_window,snapshots,deltas,sequence_breaks,first_book_age,last_book_age,sampled_points,outcome,outcome_source,final_quote_proxy,final_trade_proxy,elapsed_seconds,fatal_error,raw_status,raw_leader,raw_leader_time,raw_pullback_time,raw_confirm_time,raw_entry_side,raw_up_ask_at_entry,raw_down_ask_at_entry,raw_entry_levels,sampled_status,sampled_leader,sampled_leader_time,sampled_pullback_time,sampled_confirm_time,sampled_entry_side,sampled_up_ask_at_entry,sampled_down_ask_at_entry,sampled_entry_levels,duplicate_of
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786942200-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786942200-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786942200,1786942500,False,487,485,0,0,1,484,0,,,301,UNKNOWN,not_extreme,0.505,,0.005098819732666016,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786942200-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786941600-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786941600-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786941600,1786941900,False,411,409,0,0,1,408,0,,,301,UNKNOWN,not_extreme,0.505,,0.009427309036254883,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786941600-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786941900-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786941900-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786941900,1786942200,False,511,509,0,0,1,508,0,,,301,UNKNOWN,not_extreme,0.505,,0.0087738037109375,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786941900-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786942800-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786942800-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786942800,1786943100,False,441,439,0,0,1,438,0,,,301,UNKNOWN,not_extreme,0.505,,0.0062389373779296875,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786942800-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786942500-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786942500-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786942500,1786942800,False,594,592,0,0,1,591,0,,,301,UNKNOWN,not_extreme,0.505,,0.0073201656341552734,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786942500-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786943100-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786943100-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786943100,1786943400,False,391,389,0,0,1,388,0,,,301,UNKNOWN,not_extreme,0.505,,0.004889965057373047,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786943100-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786943700-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786943700-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786943700,1786944000,False,379,377,0,0,1,376,0,,,301,UNKNOWN,not_extreme,0.505,,0.005208730697631836,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786943700-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786944000-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786944000-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786944000,1786944300,False,377,375,0,0,1,374,0,,,301,UNKNOWN,not_extreme,0.505,,0.00635218620300293,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786944000-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786943400-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786943400-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786943400,1786943700,False,416,414,0,0,1,413,0,,,301,UNKNOWN,not_extreme,0.505,,0.0100860595703125,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786943400-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786944300-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786944300-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786944300,1786944600,False,416,414,0,0,1,413,0,,,301,UNKNOWN,not_extreme,0.505,,0.004756927490234375,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786944300-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786944600-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786944600-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786944600,1786944900,False,389,387,0,0,1,386,0,,,301,UNKNOWN,not_extreme,0.505,,0.005670309066772461,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786944600-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786945200-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786945200-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786945200,1786945500,False,400,398,0,0,1,397,0,,,301,UNKNOWN,not_extreme,0.505,,0.006412029266357422,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786945200-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786944900-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786944900-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786944900,1786945200,False,404,402,0,0,1,401,0,,,301,UNKNOWN,not_extreme,0.505,,0.007978200912475586,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786944900-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786945500-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786945500-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786945500,1786945800,False,337,335,0,0,1,334,0,,,301,UNKNOWN,not_extreme,0.505,,0.005205869674682617,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786945500-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786945800-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786945800-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786945800,1786946100,False,267,265,0,0,1,264,0,,,301,UNKNOWN,not_extreme,0.505,,0.007536888122558594,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786945800-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786946400-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786946400-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786946400,1786946700,False,510,508,0,0,1,507,0,,,301,UNKNOWN,not_extreme,0.505,,0.005628108978271484,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786946400-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786946100-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786946100-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786946100,1786946400,False,408,406,0,0,1,405,0,,,301,UNKNOWN,not_extreme,0.505,,0.009959936141967773,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786946100-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786947000-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786947000-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786947000,1786947300,False,365,363,0,0,1,362,0,,,301,UNKNOWN,not_extreme,0.505,,0.004617929458618164,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786947000-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786946700-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786946700-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786946700,1786947000,False,450,448,0,0,1,447,0,,,301,UNKNOWN,not_extreme,0.505,,0.0062673091888427734,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786946700-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786947300-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786947300-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786947300,1786947600,False,371,369,0,0,1,368,0,,,301,UNKNOWN,not_extreme,0.505,,0.0068149566650390625,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786947300-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786947600-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786947600-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786947600,1786947900,False,397,395,0,0,1,394,0,,,301,UNKNOWN,not_extreme,0.505,,0.00704193115234375,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786947600-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786947900-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786947900-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786947900,1786948200,False,462,460,0,0,1,459,0,,,301,UNKNOWN,not_extreme,0.505,,0.005944013595581055,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786947900-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786948200-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786948200-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786948200,1786948500,False,429,427,0,0,1,426,0,,,301,UNKNOWN,not_extreme,0.505,,0.007784128189086914,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786948200-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786948800-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786948800-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786948800,1786949100,False,384,382,0,0,1,381,0,,,301,UNKNOWN,not_extreme,0.505,,0.00587010383605957,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786948800-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786948500-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786948500-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786948500,1786948800,False,363,361,0,0,1,360,0,,,301,UNKNOWN,not_extreme,0.505,,0.0090179443359375,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786948500-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786949100-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786949100-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786949100,1786949400,False,348,346,0,0,1,345,0,,,301,UNKNOWN,not_extreme,0.505,,0.005679130554199219,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786949100-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786949400-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786949400-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786949400,1786949700,False,375,372,0,0,2,370,0,,,301,UNKNOWN,not_extreme,0.505,,0.00463414192199707,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786949400-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786949700-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786949700-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786949700,1786950000,False,320,318,0,0,1,317,0,,,301,UNKNOWN,not_extreme,0.505,,0.004213094711303711,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786949700-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786950000-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786950000-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786950000,1786950300,False,353,351,0,0,1,350,0,,,301,UNKNOWN,not_extreme,0.505,,0.004259824752807617,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786950000-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786950600-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786950600-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786950600,1786950900,False,431,429,0,0,1,428,0,,,301,UNKNOWN,not_extreme,0.505,,0.005525112152099609,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786950600-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786950900-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786950900-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786950900,1786951200,False,327,325,0,0,1,324,0,,,301,UNKNOWN,not_extreme,0.505,,0.004366874694824219,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786950900-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786951200-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786951200-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786951200,1786951500,False,376,374,0,0,1,373,0,,,301,UNKNOWN,not_extreme,0.505,,0.004880189895629883,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786951200-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786950300-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786950300-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786950300,1786950600,False,361,359,0,0,1,358,0,,,301,UNKNOWN,not_extreme,0.505,,0.014393091201782227,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786950300-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786951800-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786951800-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786951800,1786952100,False,298,296,0,0,1,295,0,,,301,UNKNOWN,not_extreme,0.505,,0.004534006118774414,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786951800-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786951500-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786951500-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786951500,1786951800,False,412,410,0,0,1,409,0,,,301,UNKNOWN,not_extreme,0.505,,0.009071111679077148,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786951500-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786952400-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786952400-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786952400,1786952700,False,340,338,0,0,1,337,0,,,301,UNKNOWN,not_extreme,0.505,,0.005934238433837891,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786952400-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786952100-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786952100-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786952100,1786952400,False,356,354,0,0,1,353,0,,,301,UNKNOWN,not_extreme,0.505,,0.008764982223510742,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786952100-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786952700-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786952700-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786952700,1786953000,False,417,415,0,0,1,414,0,,,301,UNKNOWN,not_extreme,0.505,,0.009839057922363281,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786952700-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786953000-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786953000-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786953000,1786953300,False,355,353,0,0,1,352,0,,,301,UNKNOWN,not_extreme,0.505,,0.004865169525146484,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786953000-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786953300-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786953300-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786953300,1786953600,False,347,345,0,0,1,344,0,,,301,UNKNOWN,not_extreme,0.505,,0.0057871341705322266,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786953300-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786953600-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786953600-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786953600,1786953900,False,366,364,0,0,1,363,0,,,301,UNKNOWN,not_extreme,0.505,,0.005354166030883789,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786953600-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786953900-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786953900-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786953900,1786954200,False,400,398,0,0,1,397,0,,,301,UNKNOWN,not_extreme,0.505,,0.008709907531738281,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786953900-2026-08-17.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-16.zip::polymarket-btc-updown-5m-1786954200-2026-08-16.txt.zst,polymarket-btc-updown-5m-1786954200-2026-08-16.txt.zst,polymarket-btc-5m_2026-08-16.zip,1786954200,1786954500,False,377,374,0,0,2,372,0,,,301,UNKNOWN,not_extreme,0.505,,0.0076141357421875,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-17.zip::polymarket-btc-updown-5m-1786954200-2026-08-17.txt.zst
